model,score,width_x,depth_x,dataset,params
mobile,0.813857928525125,1.0,0.5,mura,1654657
mobile,0.8179403443033416,1.0,0.5,mura,1654657
mobile,0.8147668212319459,1.0,0.5,mura,1654657
mobile,0.8212561555912135,1.0,0.5,mura,1654657
mobile,0.8248993594007071,1.0,0.5,mura,1654657
mobile,0.8163396083704513,1.0,0.5,mura,1654657
mobile,0.8190123069960137,1.0,0.5,mura,1654657
mobile,0.8208607342046116,1.0,0.5,mura,1654657
mobile,0.8122983870967742,1.0,0.5,mura,1654657
mobile,0.8147588447143563,1.0,0.5,mura,1654657
mobile,0.8200161825282191,1.0,0.5,mura,1654657
mobile,0.8181705481271584,1.0,0.5,mura,1654657
mobile,0.8197925427530137,1.0,0.5,mura,1654657
mobile,0.8076632278123232,1.0,0.5,mura,1654657
mobile,0.8048815612004045,0.5,0.6,mura,551841
mobile,0.8067494585243735,0.5,0.6,mura,551841
mobile,0.8073979767868725,0.5,0.6,mura,551841
mobile,0.8064920133043157,0.5,0.6,mura,551841
mobile,0.8055591058850261,0.5,0.6,mura,551841
mobile,0.8146725515925086,0.5,0.6,mura,551841
mobile,0.8129376054444092,0.5,0.6,mura,551841
mobile,0.8177702320316922,0.5,0.6,mura,551841
mobile,0.8163156491602239,0.5,0.6,mura,551841
mobile,0.7996877245343503,0.5,0.6,mura,551841
mobile,0.8070966332055042,0.5,0.6,mura,551841
mobile,0.8140291166356616,0.5,0.6,mura,551841
mobile,0.8233319547835678,0.5,0.6,mura,551841
mobile,0.7999783779259548,0.5,0.6,mura,551841
mobile,0.8076140045059119,0.5,0.6,mura,551841
mobile,0.8153405897082119,0.75,0.7,mura,1316761
mobile,0.8125936511460126,0.75,0.7,mura,1316761
mobile,0.8117385889869511,0.75,0.7,mura,1316761
mobile,0.8280550774526678,0.75,0.7,mura,1316761
mobile,0.8276194672763925,0.75,0.7,mura,1316761
mobile,0.8259439995551106,0.75,0.7,mura,1316761
mobile,0.8151545051720183,0.75,0.7,mura,1316761
mobile,0.8242738903017703,0.75,0.7,mura,1316761
mobile,0.8252060696253711,0.75,0.7,mura,1316761
mobile,0.818984321745058,0.75,0.7,mura,1316761
mobile,0.8204674909697138,0.75,0.7,mura,1316761
mobile,0.8102908993490341,0.75,0.7,mura,1316761
mobile,0.8151577551305319,0.75,0.7,mura,1316761
mobile,0.8164990303274644,0.75,0.7,mura,1316761
mobile,0.8098369971271928,0.75,0.7,mura,1316761
mobile,0.8079103790331368,0.5,0.2,mura,400417
mobile,0.7955485893416928,0.5,0.2,mura,400417
mobile,0.8017508262561184,0.5,0.2,mura,400417
mobile,0.7986196542880376,0.5,0.2,mura,400417
mobile,0.8083417835614894,0.5,0.2,mura,400417
mobile,0.7972776840701371,0.5,0.2,mura,400417
mobile,0.7976237070170533,0.5,0.2,mura,400417
mobile,0.7969542065271062,0.5,0.2,mura,400417
mobile,0.7955758774097874,0.5,0.2,mura,400417
mobile,0.7983178467886008,0.5,0.2,mura,400417
mobile,0.7924145482652009,0.5,0.2,mura,400417
mobile,0.8079806613139947,0.5,0.2,mura,400417
mobile,0.8009841309753304,0.5,0.2,mura,400417
mobile,0.8056560961899671,0.5,0.2,mura,400417
mobile,0.8023510971786835,0.5,0.2,mura,400417
mobile,0.8216960006484887,1.0,0.3,mura,1201537
mobile,0.8122990682214473,1.0,0.3,mura,1201537
mobile,0.8258963160619421,1.0,0.3,mura,1201537
mobile,0.811357031075341,1.0,0.3,mura,1201537
mobile,0.808865474080638,1.0,0.3,mura,1201537
mobile,0.8065322564320561,1.0,0.3,mura,1201537
mobile,0.8202946619559208,1.0,0.3,mura,1201537
mobile,0.8191831963852689,1.0,0.3,mura,1201537
mobile,0.8109654705036449,1.0,0.3,mura,1201537
mobile,0.8211717871988952,1.0,0.3,mura,1201537
mobile,0.8134098509263126,1.0,0.3,mura,1201537
mobile,0.8160755771106915,1.0,0.3,mura,1201537
mobile,0.8124510653040014,1.0,0.3,mura,1201537
mobile,0.811803047774241,1.0,0.3,mura,1201537
mobile,0.8117346665476297,1.0,0.3,mura,1201537
mobile,0.8235258737201123,0.75,0.6,mura,1057561
mobile,0.8232720998680605,0.75,0.6,mura,1057561
mobile,0.8293814342894097,0.75,0.6,mura,1057561
mobile,0.8348050737987844,0.75,0.6,mura,1057561
mobile,0.835089472732879,0.75,0.6,mura,1057561
mobile,0.8279604112750927,0.75,0.6,mura,1057561
mobile,0.8332224819729347,0.75,0.6,mura,1057561
mobile,0.8226273617150226,0.75,0.6,mura,1057561
mobile,0.8339719564200814,0.75,0.6,mura,1057561
mobile,0.8320000000000001,0.75,0.6,mura,1057561
mobile,0.8393904682564476,0.75,0.6,mura,1057561
mobile,0.8324393037744808,0.75,0.6,mura,1057561
mobile,0.8285094813642152,0.75,0.6,mura,1057561
mobile,0.8305256254759823,0.75,0.6,mura,1057561
mobile,0.8329701120797011,0.75,0.6,mura,1057561
mobile,0.7789661319073085,0.25,0.7,mura,233241
mobile,0.7827214172391836,0.25,0.7,mura,233241
mobile,0.7796824875121113,0.25,0.7,mura,233241
mobile,0.7902174485336702,0.25,0.7,mura,233241
mobile,0.773444347063979,0.25,0.7,mura,233241
mobile,0.7731679439245902,0.25,0.7,mura,233241
mobile,0.7817531622913808,0.25,0.7,mura,233241
mobile,0.7857812542771893,0.25,0.7,mura,233241
mobile,0.7778011624521637,0.25,0.7,mura,233241
mobile,0.7878905961314943,0.25,0.7,mura,233241
mobile,0.7847745144349663,0.25,0.7,mura,233241
mobile,0.7877395525394105,0.25,0.7,mura,233241
mobile,0.7879468081488283,0.25,0.7,mura,233241
mobile,0.7798353909465021,0.25,0.7,mura,233241
mobile,0.7797183954899061,0.25,0.7,mura,233241
mobile,0.7823754656501776,0.25,0.3,mura,162697
mobile,0.7830570785438585,0.25,0.3,mura,162697
mobile,0.7867296580551116,0.25,0.3,mura,162697
mobile,0.7884815420213556,0.25,0.3,mura,162697
mobile,0.7845090024957078,0.25,0.3,mura,162697
mobile,0.7823911870565015,0.25,0.3,mura,162697
mobile,0.7908337158994477,0.25,0.3,mura,162697
mobile,0.7894474011370463,0.25,0.3,mura,162697
mobile,0.7863458313959223,0.25,0.3,mura,162697
mobile,0.7812904431121451,0.25,0.3,mura,162697
mobile,0.7963601935619609,0.25,0.3,mura,162697
mobile,0.7902465814761307,0.25,0.3,mura,162697
mobile,0.7899639796298596,0.25,0.3,mura,162697
mobile,0.7944813348657047,0.25,0.3,mura,162697
mobile,0.7872068478692928,0.25,0.3,mura,162697
mobile,0.8162502225651374,0.5,0.5,mura,534305
mobile,0.8227993655828707,0.5,0.5,mura,534305
mobile,0.7983182820166395,0.5,0.5,mura,534305
mobile,0.8035346355674897,0.5,0.5,mura,534305
mobile,0.8032084198259223,0.5,0.5,mura,534305
mobile,0.8124826687371748,0.5,0.5,mura,534305
mobile,0.8009927548255076,0.5,0.5,mura,534305
mobile,0.8054678612059158,0.5,0.5,mura,534305
mobile,0.8081367249493554,0.5,0.5,mura,534305
mobile,0.8024730059212819,0.5,0.5,mura,534305
mobile,0.8082586757285553,0.5,0.5,mura,534305
mobile,0.8113161677659394,0.5,0.5,mura,534305
mobile,0.8024365279991206,0.5,0.5,mura,534305
mobile,0.8126619283151143,0.5,0.5,mura,534305
mobile,0.8105975004280089,0.5,0.5,mura,534305
mobile,0.8160645307884571,0.5,0.7,mura,670881
mobile,0.8284877309070857,0.5,0.7,mura,670881
mobile,0.8204792501728873,0.5,0.7,mura,670881
mobile,0.8206895174177053,0.5,0.7,mura,670881
mobile,0.8274530779622429,0.5,0.7,mura,670881
mobile,0.8197611591010772,0.5,0.7,mura,670881
mobile,0.8253015427769985,0.5,0.7,mura,670881
mobile,0.8260142113525573,0.5,0.7,mura,670881
mobile,0.8247087070122165,0.5,0.7,mura,670881
mobile,0.8238309594658969,0.5,0.7,mura,670881
mobile,0.8235867952137319,0.5,0.7,mura,670881
mobile,0.8229830580412407,0.5,0.7,mura,670881
mobile,0.8173104081344442,0.5,0.7,mura,670881
mobile,0.8215473016006326,0.5,0.7,mura,670881
mobile,0.823174017575858,0.5,0.7,mura,670881
mobile,0.8152437333021885,0.75,0.5,mura,1020745
mobile,0.8188101910656801,0.75,0.5,mura,1020745
mobile,0.8271695402298851,0.75,0.5,mura,1020745
mobile,0.8221058960846037,0.75,0.5,mura,1020745
mobile,0.8156043933076256,0.75,0.5,mura,1020745
mobile,0.8207873313259729,0.75,0.5,mura,1020745
mobile,0.8231990785983525,0.75,0.5,mura,1020745
mobile,0.8180763157178252,0.75,0.5,mura,1020745
mobile,0.8169946970173343,0.75,0.5,mura,1020745
mobile,0.8175172831302036,0.75,0.5,mura,1020745
mobile,0.8246703853955375,0.75,0.5,mura,1020745
mobile,0.8197011884550085,0.75,0.5,mura,1020745
mobile,0.8275875100058059,0.75,0.5,mura,1020745
mobile,0.8209069514208438,0.75,0.5,mura,1020745
mobile,0.8193061978344237,0.75,0.5,mura,1020745
mobile,0.8298502327760373,1.0,0.2,mura,1147265
mobile,0.8242192883327359,1.0,0.2,mura,1147265
mobile,0.8191790296365459,1.0,0.2,mura,1147265
mobile,0.8190307146164532,1.0,0.2,mura,1147265
mobile,0.8215530243927808,1.0,0.2,mura,1147265
mobile,0.8240327926042212,1.0,0.2,mura,1147265
mobile,0.8201431668788932,1.0,0.2,mura,1147265
mobile,0.8232429981514422,1.0,0.2,mura,1147265
mobile,0.8292041806800221,1.0,0.2,mura,1147265
mobile,0.8213761897331878,1.0,0.2,mura,1147265
mobile,0.8257135736488309,1.0,0.2,mura,1147265
mobile,0.8288973907299352,1.0,0.2,mura,1147265
mobile,0.8253960001386433,1.0,0.2,mura,1147265
mobile,0.8307192155908277,1.0,0.2,mura,1147265
mobile,0.8301189598905148,1.0,0.2,mura,1147265
mobile,0.8273451327433627,0.75,1.0,mura,1348249
mobile,0.8385291794770542,0.75,1.0,mura,1348249
mobile,0.8187141330729333,0.75,1.0,mura,1348249
mobile,0.8265443166792432,0.75,1.0,mura,1348249
mobile,0.8201108888654947,0.75,1.0,mura,1348249
mobile,0.8237492853058891,0.75,1.0,mura,1348249
mobile,0.8213745560611995,0.75,1.0,mura,1348249
mobile,0.8075894598716176,0.75,1.0,mura,1348249
mobile,0.8227015921931177,0.75,1.0,mura,1348249
mobile,0.8188373912193216,0.75,1.0,mura,1348249
mobile,0.8274973847130044,0.75,1.0,mura,1348249
mobile,0.8310629695603079,0.75,1.0,mura,1348249
mobile,0.8207705192629815,0.75,1.0,mura,1348249
mobile,0.8145679525839659,0.75,1.0,mura,1348249
mobile,0.8131278794885509,0.75,1.0,mura,1348249
mobile,0.7772264235643496,0.25,0.2,mura,158345
mobile,0.7826132550335569,0.25,0.2,mura,158345
mobile,0.7798049881275155,0.25,0.2,mura,158345
mobile,0.7809053412360056,0.25,0.2,mura,158345
mobile,0.7877891935841526,0.25,0.2,mura,158345
mobile,0.7774822568437889,0.25,0.2,mura,158345
mobile,0.7906889826650085,0.25,0.2,mura,158345
mobile,0.7793483667716797,0.25,0.2,mura,158345
mobile,0.7934813063355499,0.25,0.2,mura,158345
mobile,0.7844574630494137,0.25,0.2,mura,158345
mobile,0.7851904761904762,0.25,0.2,mura,158345
mobile,0.7787791257461968,0.25,0.2,mura,158345
mobile,0.7937208431232337,0.25,0.2,mura,158345
mobile,0.778072053990489,0.25,0.2,mura,158345
mobile,0.7848878107944208,0.25,0.2,mura,158345
mobile,0.8107022375215146,0.5,0.3,mura,415265
mobile,0.8130466035701449,0.5,0.3,mura,415265
mobile,0.8098639071293756,0.5,0.3,mura,415265
mobile,0.8002063897139828,0.5,0.3,mura,415265
mobile,0.8074368074368075,0.5,0.3,mura,415265
mobile,0.7912250001676153,0.5,0.3,mura,415265
mobile,0.8075592524275224,0.5,0.3,mura,415265
mobile,0.7999775228857889,0.5,0.3,mura,415265
mobile,0.8036610071387227,0.5,0.3,mura,415265
mobile,0.8059978018527242,0.5,0.3,mura,415265
mobile,0.8108048376622272,0.5,0.3,mura,415265
mobile,0.8094365951508808,0.5,0.3,mura,415265
mobile,0.8044328929319183,0.5,0.3,mura,415265
mobile,0.8026704783154371,0.5,0.3,mura,415265
mobile,0.8108967560382374,0.5,0.3,mura,415265
mobile,0.8123797993773779,0.75,0.2,mura,730057
mobile,0.8064439371262647,0.75,0.2,mura,730057
mobile,0.8132324947265523,0.75,0.2,mura,730057
mobile,0.8230632686699633,0.75,0.2,mura,730057
mobile,0.8373129739700758,0.75,0.2,mura,730057
mobile,0.8159708753411934,0.75,0.2,mura,730057
mobile,0.8214562545803032,0.75,0.2,mura,730057
mobile,0.8108081052159204,0.75,0.2,mura,730057
mobile,0.8175298126064736,0.75,0.2,mura,730057
mobile,0.8122553746667422,0.75,0.2,mura,730057
mobile,0.8103915162738692,0.75,0.2,mura,730057
mobile,0.8167551806727065,0.75,0.2,mura,730057
mobile,0.8132829777823143,0.75,0.2,mura,730057
mobile,0.8152144194165774,0.75,0.2,mura,730057
mobile,0.8230846774193549,0.75,0.2,mura,730057
mobile,0.8308912397446289,1.0,0.6,mura,1717761
mobile,0.8349564449716874,1.0,0.6,mura,1717761
mobile,0.8232671543016371,1.0,0.6,mura,1717761
mobile,0.8283242446776281,1.0,0.6,mura,1717761
mobile,0.818650910261254,1.0,0.6,mura,1717761
mobile,0.8316062886357718,1.0,0.6,mura,1717761
mobile,0.8382131858440878,1.0,0.6,mura,1717761
mobile,0.8206915416683979,1.0,0.6,mura,1717761
mobile,0.8278037225042302,1.0,0.6,mura,1717761
mobile,0.8233770524066577,1.0,0.6,mura,1717761
mobile,0.8344778895164623,1.0,0.6,mura,1717761
mobile,0.8304886451724041,1.0,0.6,mura,1717761
mobile,0.829297113845435,1.0,0.6,mura,1717761
mobile,0.8312613147770992,1.0,0.6,mura,1717761
mobile,0.8316578882616619,1.0,0.6,mura,1717761
mobile,0.8089782860254577,0.5,1.0,mura,685729
mobile,0.8144737378264945,0.5,1.0,mura,685729
mobile,0.8132754803860798,0.5,1.0,mura,685729
mobile,0.806531515948246,0.5,1.0,mura,685729
mobile,0.8161431907041077,0.5,1.0,mura,685729
mobile,0.817847209151557,0.5,1.0,mura,685729
mobile,0.8036082474226804,0.5,1.0,mura,685729
mobile,0.815532106098263,0.5,1.0,mura,685729
mobile,0.8130868544600938,0.5,1.0,mura,685729
mobile,0.8028045786215721,0.5,1.0,mura,685729
mobile,0.8107432432432433,0.5,1.0,mura,685729
mobile,0.8113207547169812,0.5,1.0,mura,685729
mobile,0.8038852619206096,0.5,1.0,mura,685729
mobile,0.8079627177174661,0.5,1.0,mura,685729
mobile,0.8116889326011528,0.5,1.0,mura,685729
mobile,0.7525562514336557,0.25,1.0,mura,237593
mobile,0.7661864871212714,0.25,1.0,mura,237593
mobile,0.7559290502158601,0.25,1.0,mura,237593
mobile,0.7709857836252987,0.25,1.0,mura,237593
mobile,0.7689773159295399,0.25,1.0,mura,237593
mobile,0.7671563199724416,0.25,1.0,mura,237593
mobile,0.7646853028090078,0.25,1.0,mura,237593
mobile,0.7558336295769641,0.25,1.0,mura,237593
mobile,0.7553912250283747,0.25,1.0,mura,237593
mobile,0.7644658541469974,0.25,1.0,mura,237593
mobile,0.7550055521453352,0.25,1.0,mura,237593
mobile,0.7614959954831558,0.25,1.0,mura,237593
mobile,0.7469268033154122,0.25,1.0,mura,237593
mobile,0.7718741317032509,0.25,1.0,mura,237593
mobile,0.7668238610185111,0.25,1.0,mura,237593
mobile,0.8110167892850406,1.0,0.7,mura,2170881
mobile,0.8059245283018868,1.0,0.7,mura,2170881
mobile,0.8156257130411334,1.0,0.7,mura,2170881
mobile,0.8146118097320941,1.0,0.7,mura,2170881
mobile,0.8116740163402044,1.0,0.7,mura,2170881
mobile,0.8052962011897472,1.0,0.7,mura,2170881
mobile,0.8153078432047354,1.0,0.7,mura,2170881
mobile,0.8082969712525668,1.0,0.7,mura,2170881
mobile,0.8173652694610779,1.0,0.7,mura,2170881
mobile,0.8099594379255396,1.0,0.7,mura,2170881
mobile,0.8250580030189523,1.0,0.7,mura,2170881
mobile,0.8231570558031935,1.0,0.7,mura,2170881
mobile,0.8113909637769136,1.0,0.7,mura,2170881
mobile,0.820525974161938,1.0,0.7,mura,2170881
mobile,0.8100683500127596,1.0,0.7,mura,2170881
mobile,0.8275265585686329,1.0,1.0,mura,2225153
mobile,0.8259842601979495,1.0,1.0,mura,2225153
mobile,0.8283489428125443,1.0,1.0,mura,2225153
mobile,0.8237482265822347,1.0,1.0,mura,2225153
mobile,0.831295995148976,1.0,1.0,mura,2225153
mobile,0.8280464380543472,1.0,1.0,mura,2225153
mobile,0.8316792968614831,1.0,1.0,mura,2225153
mobile,0.8299549780355666,1.0,1.0,mura,2225153
mobile,0.8345104233349105,1.0,1.0,mura,2225153
mobile,0.8259778562270339,1.0,1.0,mura,2225153
mobile,0.8251758558317143,1.0,1.0,mura,2225153
mobile,0.8201657032094276,1.0,1.0,mura,2225153
mobile,0.8201951642185179,1.0,1.0,mura,2225153
mobile,0.833329889024365,1.0,1.0,mura,2225153
mobile,0.8251732973166225,1.0,1.0,mura,2225153
mobile,0.8345480144105346,0.75,0.3,mura,761545
mobile,0.8242524479210007,0.75,0.3,mura,761545
mobile,0.8251843033762658,0.75,0.3,mura,761545
mobile,0.8350797962648557,0.75,0.3,mura,761545
mobile,0.8198275862068967,0.75,0.3,mura,761545
mobile,0.8282157535409802,0.75,0.3,mura,761545
mobile,0.8176621160409556,0.75,0.3,mura,761545
mobile,0.8373983739837398,0.75,0.3,mura,761545
mobile,0.8321663863190356,0.75,0.3,mura,761545
mobile,0.8260484876026798,0.75,0.3,mura,761545
mobile,0.8375605377421509,0.75,0.3,mura,761545
mobile,0.8170837719447179,0.75,0.3,mura,761545
mobile,0.8303668433169258,0.75,0.3,mura,761545
mobile,0.8366368465194298,0.75,0.3,mura,761545
mobile,0.8422602633179189,0.75,0.3,mura,761545
mobile,0.788663684651943,0.25,0.6,mura,200601
mobile,0.7949420574823245,0.25,0.6,mura,200601
mobile,0.7922899023909125,0.25,0.6,mura,200601
mobile,0.8005738729009169,0.25,0.6,mura,200601
mobile,0.7861525818381043,0.25,0.6,mura,200601
mobile,0.7937981210708484,0.25,0.6,mura,200601
mobile,0.7998070971875725,0.25,0.6,mura,200601
mobile,0.7926552350544974,0.25,0.6,mura,200601
mobile,0.7741886120501371,0.25,0.6,mura,200601
mobile,0.7834526808697081,0.25,0.6,mura,200601
mobile,0.8022789869504676,0.25,0.6,mura,200601
mobile,0.7924392194954719,0.25,0.6,mura,200601
mobile,0.7955964147436625,0.25,0.6,mura,200601
mobile,0.7830195253160146,0.25,0.6,mura,200601
mobile,0.7853611196240677,0.25,0.6,mura,200601
mobile,0.7877466216216217,0.25,0.5,mura,195337
mobile,0.7841740775519223,0.25,0.5,mura,195337
mobile,0.7883013672487357,0.25,0.5,mura,195337
mobile,0.792351758517172,0.25,0.5,mura,195337
mobile,0.7900452552134636,0.25,0.5,mura,195337
mobile,0.7908656195462478,0.25,0.5,mura,195337
mobile,0.7973774331493871,0.25,0.5,mura,195337
mobile,0.7823059551689528,0.25,0.5,mura,195337
mobile,0.7887450778976203,0.25,0.5,mura,195337
mobile,0.7913879309150842,0.25,0.5,mura,195337
mobile,0.7859112089499379,0.25,0.5,mura,195337
mobile,0.7960394321219063,0.25,0.5,mura,195337
mobile,0.7893415858472634,0.25,0.5,mura,195337
mobile,0.7907877744296169,0.25,0.5,mura,195337
mobile,0.776331130975515,0.25,0.5,mura,195337
mobile,0.9185583977442978,1.0,0.5,rsna,1654657
mobile,0.9181271973466004,1.0,0.5,rsna,1654657
mobile,0.9195232159975152,1.0,0.5,rsna,1654657
mobile,0.9202748294164608,1.0,0.5,rsna,1654657
mobile,0.9147506725296948,1.0,0.5,rsna,1654657
mobile,0.9208827263537652,1.0,0.5,rsna,1654657
mobile,0.9194558957457204,1.0,0.5,rsna,1654657
mobile,0.9194617878874402,1.0,0.5,rsna,1654657
mobile,0.9163675248612322,1.0,0.5,rsna,1654657
mobile,0.9158709228156364,1.0,0.5,rsna,1654657
mobile,0.9193188967373396,1.0,0.5,rsna,1654657
mobile,0.9160413132935352,1.0,0.5,rsna,1654657
mobile,0.9194172098652054,1.0,0.5,rsna,1654657
mobile,0.9187502099156252,1.0,0.5,rsna,1654657
mobile,0.9190853866374521,1.0,0.5,rsna,1654657
mobile,0.9229838973651598,0.5,0.6,rsna,551841
mobile,0.9243546095102176,0.5,0.6,rsna,551841
mobile,0.9211982338461016,0.5,0.6,rsna,551841
mobile,0.9237840596913496,0.5,0.6,rsna,551841
mobile,0.9215467918913218,0.5,0.6,rsna,551841
mobile,0.9239503825139359,0.5,0.6,rsna,551841
mobile,0.9246688135312998,0.5,0.6,rsna,551841
mobile,0.9232835065896008,0.5,0.6,rsna,551841
mobile,0.9193533227714552,0.5,0.6,rsna,551841
mobile,0.923189828122606,0.5,0.6,rsna,551841
mobile,0.9200179997188336,0.5,0.6,rsna,551841
mobile,0.9241764345786782,0.5,0.6,rsna,551841
mobile,0.9196478051863118,0.5,0.6,rsna,551841
mobile,0.92547902977409,0.5,0.6,rsna,551841
mobile,0.9225649991974008,0.5,0.6,rsna,551841
mobile,0.9204356129712652,0.75,0.7,rsna,1316761
mobile,0.9201817022740816,0.75,0.7,rsna,1316761
mobile,0.9207429403744884,0.75,0.7,rsna,1316761
mobile,0.9189606501427828,0.75,0.7,rsna,1316761
mobile,0.9222489036808555,0.75,0.7,rsna,1316761
mobile,0.9218397500049468,0.75,0.7,rsna,1316761
mobile,0.919249227327362,0.75,0.7,rsna,1316761
mobile,0.9214786132585264,0.75,0.7,rsna,1316761
mobile,0.9223962951745994,0.75,0.7,rsna,1316761
mobile,0.9238038913249595,0.75,0.7,rsna,1316761
mobile,0.9207359237883472,0.75,0.7,rsna,1316761
mobile,0.9172470518731868,0.75,0.7,rsna,1316761
mobile,0.9213969688421356,0.75,0.7,rsna,1316761
mobile,0.9169011068922364,0.75,0.7,rsna,1316761
mobile,0.9207861167749448,0.75,0.7,rsna,1316761
mobile,0.9138754310816459,0.5,0.2,rsna,400417
mobile,0.9119876153656424,0.5,0.2,rsna,400417
mobile,0.9085734445459258,0.5,0.2,rsna,400417
mobile,0.9140932400778644,0.5,0.2,rsna,400417
mobile,0.9114647503938482,0.5,0.2,rsna,400417
mobile,0.9106326599334634,0.5,0.2,rsna,400417
mobile,0.9123310685401544,0.5,0.2,rsna,400417
mobile,0.9119519490943526,0.5,0.2,rsna,400417
mobile,0.9126586719976252,0.5,0.2,rsna,400417
mobile,0.9114138608278846,0.5,0.2,rsna,400417
mobile,0.9117473119469496,0.5,0.2,rsna,400417
mobile,0.9119020810604592,0.5,0.2,rsna,400417
mobile,0.9145508087062106,0.5,0.2,rsna,400417
mobile,0.9125716352468332,0.5,0.2,rsna,400417
mobile,0.9118970196630822,0.5,0.2,rsna,400417
mobile,0.9175441828419691,1.0,0.3,rsna,1201537
mobile,0.9169243057695622,1.0,0.3,rsna,1201537
mobile,0.9154311173761914,1.0,0.3,rsna,1201537
mobile,0.9192495589323902,1.0,0.3,rsna,1201537
mobile,0.9187765426527579,1.0,0.3,rsna,1201537
mobile,0.9209836070368768,1.0,0.3,rsna,1201537
mobile,0.9214522986265092,1.0,0.3,rsna,1201537
mobile,0.9186045820528436,1.0,0.3,rsna,1201537
mobile,0.9216847518427812,1.0,0.3,rsna,1201537
mobile,0.919558707026702,1.0,0.3,rsna,1201537
mobile,0.9204168177590386,1.0,0.3,rsna,1201537
mobile,0.919114405257109,1.0,0.3,rsna,1201537
mobile,0.9179595534877486,1.0,0.3,rsna,1201537
mobile,0.9207451620748706,1.0,0.3,rsna,1201537
mobile,0.9213610348645618,1.0,0.3,rsna,1201537
mobile,0.9259815694057094,0.75,0.6,rsna,1057561
mobile,0.9265887227333522,0.75,0.6,rsna,1057561
mobile,0.9291678664331604,0.75,0.6,rsna,1057561
mobile,0.9305656126503856,0.75,0.6,rsna,1057561
mobile,0.9276762839762204,0.75,0.6,rsna,1057561
mobile,0.9279072374102706,0.75,0.6,rsna,1057561
mobile,0.9274194395500408,0.75,0.6,rsna,1057561
mobile,0.9269559347616001,0.75,0.6,rsna,1057561
mobile,0.9264715066589836,0.75,0.6,rsna,1057561
mobile,0.930255536222874,0.75,0.6,rsna,1057561
mobile,0.9300887168349852,0.75,0.6,rsna,1057561
mobile,0.9267439895470336,0.75,0.6,rsna,1057561
mobile,0.9261341475115497,0.75,0.6,rsna,1057561
mobile,0.9264241042786828,0.75,0.6,rsna,1057561
mobile,0.9257000055366198,0.75,0.6,rsna,1057561
mobile,0.9215370297454988,0.25,0.7,rsna,233241
mobile,0.9180059236187204,0.25,0.7,rsna,233241
mobile,0.9199675854983421,0.25,0.7,rsna,233241
mobile,0.921961008279828,0.25,0.7,rsna,233241
mobile,0.9220717228591468,0.25,0.7,rsna,233241
mobile,0.9192717106021028,0.25,0.7,rsna,233241
mobile,0.9172306904814752,0.25,0.7,rsna,233241
mobile,0.9202085949503545,0.25,0.7,rsna,233241
mobile,0.9181506127981128,0.25,0.7,rsna,233241
mobile,0.9215580280502672,0.25,0.7,rsna,233241
mobile,0.9203409625904458,0.25,0.7,rsna,233241
mobile,0.9196368084775128,0.25,0.7,rsna,233241
mobile,0.9196723606346252,0.25,0.7,rsna,233241
mobile,0.9192733090356962,0.25,0.7,rsna,233241
mobile,0.9176243206645532,0.25,0.7,rsna,233241
mobile,0.9122166523156984,0.25,0.3,rsna,162697
mobile,0.9150781591186388,0.25,0.3,rsna,162697
mobile,0.9094016173930612,0.25,0.3,rsna,162697
mobile,0.9153153987732886,0.25,0.3,rsna,162697
mobile,0.9121523483755412,0.25,0.3,rsna,162697
mobile,0.9144060216789964,0.25,0.3,rsna,162697
mobile,0.914062715754608,0.25,0.3,rsna,162697
mobile,0.9124014809788888,0.25,0.3,rsna,162697
mobile,0.913748074678912,0.25,0.3,rsna,162697
mobile,0.9118769334486064,0.25,0.3,rsna,162697
mobile,0.9140771722140136,0.25,0.3,rsna,162697
mobile,0.9124723977096224,0.25,0.3,rsna,162697
mobile,0.9090580771326326,0.25,0.3,rsna,162697
mobile,0.9133533736541352,0.25,0.3,rsna,162697
mobile,0.9131381345630898,0.25,0.3,rsna,162697
mobile,0.9232471793568164,0.5,0.5,rsna,534305
mobile,0.9190927552724648,0.5,0.5,rsna,534305
mobile,0.9182833435988668,0.5,0.5,rsna,534305
mobile,0.9167365691075215,0.5,0.5,rsna,534305
mobile,0.9194349863464925,0.5,0.5,rsna,534305
mobile,0.9193444874604042,0.5,0.5,rsna,534305
mobile,0.9207974971260228,0.5,0.5,rsna,534305
mobile,0.9180071925864296,0.5,0.5,rsna,534305
mobile,0.9182626268937564,0.5,0.5,rsna,534305
mobile,0.9175069316715933,0.5,0.5,rsna,534305
mobile,0.9193470506550379,0.5,0.5,rsna,534305
mobile,0.9181063593659964,0.5,0.5,rsna,534305
mobile,0.9186906387344138,0.5,0.5,rsna,534305
mobile,0.920168492890443,0.5,0.5,rsna,534305
mobile,0.9218545918799465,0.5,0.5,rsna,534305
mobile,0.9237999225324544,0.5,0.7,rsna,670881
mobile,0.9258433290468759,0.5,0.7,rsna,670881
mobile,0.9264081515271141,0.5,0.7,rsna,670881
mobile,0.9189947118224172,0.5,0.7,rsna,670881
mobile,0.9252600038260922,0.5,0.7,rsna,670881
mobile,0.9228605710974797,0.5,0.7,rsna,670881
mobile,0.9246346413781136,0.5,0.7,rsna,670881
mobile,0.9256038852980196,0.5,0.7,rsna,670881
mobile,0.9229715956296676,0.5,0.7,rsna,670881
mobile,0.9222087507369052,0.5,0.7,rsna,670881
mobile,0.9254461133598164,0.5,0.7,rsna,670881
